R0301|10001209|510050C1806M03600  |50ETF购6月3600      |510050|50ETF   |EBS|E|C|      10000|     3.6000|20180124|20180627|20180627|20180628|20180627|1|       38553|     0.0072|     0.0072|     2.7420|N|     0.1956|     0.0001|         1991.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001210|510050P1806M03600  |50ETF沽6月3600      |510050|50ETF   |EBS|E|P|      10000|     3.6000|20180124|20180627|20180627|20180628|20180627|1|        4709|     0.8419|     0.8580|     2.7420|N|     1.1322|     0.5838|        11870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001211|510050C1809M02900  |50ETF购9月2900      |510050|50ETF   |EBS|E|C|      10000|     2.9000|20180125|20180926|20180926|20180927|20180926|0|        5805|     0.1309|     0.1317|     2.7420|N|     0.3901|     0.0001|         3236.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001212|510050C1809M02950  |50ETF购9月2950      |510050|50ETF   |EBS|E|C|      10000|     2.9500|20180125|20180926|20180926|20180927|20180926|0|        4305|     0.1144|     0.1144|     2.7420|N|     0.3678|     0.0001|         3063.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001213|510050C1809M03000  |50ETF购9月3000      |510050|50ETF   |EBS|E|C|      10000|     3.0000|20180125|20180926|20180926|20180927|20180926|0|        5621|     0.1019|     0.1019|     2.7420|N|     0.3503|     0.0001|         2938.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001214|510050C1809M03100  |50ETF购9月3100      |510050|50ETF   |EBS|E|C|      10000|     3.1000|20180125|20180926|20180926|20180927|20180926|0|        5043|     0.0783|     0.0783|     2.7420|N|     0.3167|     0.0001|         2702.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001215|510050C1809M03200  |50ETF购9月3200      |510050|50ETF   |EBS|E|C|      10000|     3.2000|20180125|20180926|20180926|20180927|20180926|0|        5557|     0.0602|     0.0602|     2.7420|N|     0.2886|     0.0001|         2521.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001216|510050C1809M03300  |50ETF购9月3300      |510050|50ETF   |EBS|E|C|      10000|     3.3000|20180125|20180926|20180926|20180927|20180926|0|        3852|     0.0477|     0.0477|     2.7420|N|     0.2661|     0.0001|         2396.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001217|510050C1809M03400  |50ETF购9月3400      |510050|50ETF   |EBS|E|C|      10000|     3.4000|20180125|20180926|20180926|20180927|20180926|0|        4486|     0.0384|     0.0384|     2.7420|N|     0.2468|     0.0001|         2303.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001218|510050C1809M03500  |50ETF购9月3500      |510050|50ETF   |EBS|E|C|      10000|     3.5000|20180125|20180926|20180926|20180927|20180926|0|        6082|     0.0312|     0.0312|     2.7420|N|     0.2296|     0.0001|         2231.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001219|510050C1809M03600  |50ETF购9月3600      |510050|50ETF   |EBS|E|C|      10000|     3.6000|20180125|20180926|20180926|20180927|20180926|0|       24671|     0.0258|     0.0258|     2.7420|N|     0.2142|     0.0001|         2177.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001220|510050P1809M02900  |50ETF沽9月2900      |510050|50ETF   |EBS|E|P|      10000|     2.9000|20180125|20180926|20180926|20180927|20180926|0|        2815|     0.2473|     0.2492|     2.7420|N|     0.5234|     0.0001|         5782.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001221|510050P1809M02950  |50ETF沽9月2950      |510050|50ETF   |EBS|E|P|      10000|     2.9500|20180125|20180926|20180926|20180927|20180926|0|        2700|     0.2836|     0.2836|     2.7420|N|     0.5578|     0.0094|         6126.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001222|510050P1809M03000  |50ETF沽9月3000      |510050|50ETF   |EBS|E|P|      10000|     3.0000|20180125|20180926|20180926|20180927|20180926|0|        2323|     0.3149|     0.3172|     2.7420|N|     0.5914|     0.0430|         6462.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001223|510050P1809M03100  |50ETF沽9月3100      |510050|50ETF   |EBS|E|P|      10000|     3.1000|20180125|20180926|20180926|20180927|20180926|0|        3760|     0.3904|     0.3930|     2.7420|N|     0.6672|     0.1188|         7220.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001224|510050P1809M03200  |50ETF沽9月3200      |510050|50ETF   |EBS|E|P|      10000|     3.2000|20180125|20180926|20180926|20180927|20180926|0|        1953|     0.4731|     0.4735|     2.7420|N|     0.7477|     0.1993|         8025.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001225|510050P1809M03300  |50ETF沽9月3300      |510050|50ETF   |EBS|E|P|      10000|     3.3000|20180125|20180926|20180926|20180927|20180926|0|        1407|     0.5586|     0.5613|     2.7420|N|     0.8355|     0.2871|         8903.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001226|510050P1809M03400  |50ETF沽9月3400      |510050|50ETF   |EBS|E|P|      10000|     3.4000|20180125|20180926|20180926|20180927|20180926|0|        1261|     0.6509|     0.6580|     2.7420|N|     0.9322|     0.3838|         9870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001227|510050P1809M03500  |50ETF沽9月3500      |510050|50ETF   |EBS|E|P|      10000|     3.5000|20180125|20180926|20180926|20180927|20180926|0|        1843|     0.7400|     0.7580|     2.7420|N|     1.0322|     0.4838|        10870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001228|510050P1809M03600  |50ETF沽9月3600      |510050|50ETF   |EBS|E|P|      10000|     3.6000|20180125|20180926|20180926|20180927|20180926|0|        3838|     0.8316|     0.8580|     2.7420|N|     1.1322|     0.5838|        11870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001229|510050C1809M02850  |50ETF购9月2850      |510050|50ETF   |EBS|E|C|      10000|     2.8500|20180130|20180926|20180926|20180927|20180926|0|        3796|     0.1487|     0.1487|     2.7420|N|     0.4121|     0.0001|         3697.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
